1,"255 Central Ave, Chelsea, MA, 02150",Match,Exact,"255 CENTRAL AVE, CHELSEA, MA, 02150","-71.025640275456,42.388038334462",85711309.0,R,25.0,25.0,160103.0,4000.0
2,"131 Congress Ave, Chelsea, MA, 02150",Match,Exact,"131 CONGRESS AVE, CHELSEA, MA, 02150","-71.033716054863,42.388527869791",85723684.0,R,25.0,25.0,160103.0,2002.0
3,"165 Cottage St, Chelsea, MA, 02150",Match,Exact,"165 COTTAGE ST, CHELSEA, MA, 02150","-71.024484684809,42.389679881615",85711663.0,R,25.0,25.0,160103.0,3000.0
4,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
5,"255 Central Ave, Chelsea, MA, 02150",Match,Exact,"255 CENTRAL AVE, CHELSEA, MA, 02150","-71.025640275456,42.388038334462",85711309.0,R,25.0,25.0,160103.0,4000.0
6,"255 Central Ave, Chelsea, MA, 02150",Match,Exact,"255 CENTRAL AVE, CHELSEA, MA, 02150","-71.025640275456,42.388038334462",85711309.0,R,25.0,25.0,160103.0,4000.0
7,"255 Central Ave, Chelsea, MA, 02150",Match,Exact,"255 CENTRAL AVE, CHELSEA, MA, 02150","-71.025640275456,42.388038334462",85711309.0,R,25.0,25.0,160103.0,4000.0
8,"131 Congress Ave, Chelsea, MA, 02150",Match,Exact,"131 CONGRESS AVE, CHELSEA, MA, 02150","-71.033716054863,42.388527869791",85723684.0,R,25.0,25.0,160103.0,2002.0
9,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
10,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
11,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
12,"85 Maverick St, Chelsea, MA, 02150",Match,Exact,"85 MAVERICK ST, CHELSEA, MA, 02150","-71.031424005461,42.388569328339",85723688.0,R,25.0,25.0,160103.0,2000.0
13,"85 Maverick St, Chelsea, MA, 02150",Match,Exact,"85 MAVERICK ST, CHELSEA, MA, 02150","-71.031424005461,42.388569328339",85723688.0,R,25.0,25.0,160103.0,2000.0
14,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
15,"250 Congress Ave, Chelsea, MA, 02150",Match,Exact,"250 CONGRESS AVE, CHELSEA, MA, 02150","-71.029134527285,42.387498476427",85711281.0,L,25.0,25.0,160103.0,4004.0
16,"255 Central Ave, Chelsea, MA, 02150",Match,Exact,"255 CENTRAL AVE, CHELSEA, MA, 02150","-71.025640275456,42.388038334462",85711309.0,R,25.0,25.0,160103.0,4000.0
